,total_units,counted_rental_units,counted_homeownership_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,project_id
605,5,5,0,0,3,1,0,1,0,69490
606,20,20,0,2,4,7,7,0,0,69490
607,13,13,0,6,2,3,2,0,0,69490
608,10,10,0,2,6,2,0,0,0,69490
609,10,10,0,0,4,4,2,0,0,69490
610,480,96,0,49,7,1,0,0,0,68859
611,9,9,0,7,2,0,0,0,0,68405
612,15,15,0,8,4,0,0,0,0,68405
613,7,7,0,7,0,0,0,0,0,68405
614,61,61,0,38,23,0,0,0,0,68296
615,57,57,0,42,10,5,0,0,0,68296
616,26,8,0,3,4,0,0,0,0,70501
617,1,0,1,0,1,0,0,0,0,70378
618,60,60,0,32,15,9,0,0,0,68351
619,10,3,0,3,0,0,0,0,0,70500
620,23,7,0,2,4,0,0,0,0,70496
621,52,52,0,19,14,8,0,0,0,51175
622,1,0,1,1,0,0,0,0,0,70375
623,429,16,0,7,1,0,0,0,0,70499
624,123,37,0,13,5,0,0,0,0,70567
625,8,0,8,4,0,4,0,0,0,58479
626,8,0,8,4,4,0,0,0,0,58479
627,8,0,8,1,7,0,0,0,0,58479
628,8,0,8,1,7,0,0,0,0,58479
629,4,0,4,0,4,0,0,0,0,58479
630,4,0,4,0,4,0,0,0,0,58479
631,8,0,8,4,4,0,0,0,0,58479
632,8,0,8,5,3,0,0,0,0,58479
633,8,0,8,4,0,4,0,0,0,58479
634,8,0,8,4,0,4,0,0,0,58479
635,27,27,0,11,12,0,0,0,0,68231
636,14,14,0,5,4,1,0,0,0,68231
637,14,6,0,6,0,0,0,0,0,70274
638,30,3,27,1,0,15,0,13,0,64719
639,28,9,0,5,2,0,0,0,0,70272
640,112,34,0,12,11,4,0,0,0,70273
641,15,15,0,9,6,0,0,0,0,66807
642,11,11,0,5,6,0,0,0,0,66807
643,16,16,0,8,8,0,0,0,0,66807
644,6,2,0,2,0,0,0,0,0,70249
645,8,3,0,3,0,0,0,0,0,70268
646,49,15,0,7,8,0,0,0,0,70269
647,44,14,0,5,7,0,0,0,0,70271
648,10,3,0,0,3,0,0,0,0,70265
649,16,5,0,5,0,0,0,0,0,70266
650,22,7,0,3,4,0,0,0,0,70267
651,1,0,1,1,0,0,0,0,0,70305
652,48,14,0,6,4,0,0,0,0,70263
653,15,5,0,1,3,0,0,0,0,70264
654,8,3,0,1,2,0,0,0,0,70261
655,93,28,0,17,9,0,0,0,0,70262
656,39,12,0,6,4,0,0,0,0,70260
657,1,0,1,1,0,0,0,0,0,70308
658,66,66,0,8,12,0,0,0,0,68781
659,20,7,0,3,3,1,0,0,0,70258
660,14,5,0,5,0,0,0,0,0,70259
661,116,35,0,19,10,0,0,0,0,70256
662,8,3,0,3,0,0,0,0,0,70257
663,41,13,0,4,7,0,0,0,0,70253
664,10,3,0,0,3,0,0,0,0,70254
665,27,9,0,5,4,0,0,0,0,70255
666,8,3,0,3,0,0,0,0,0,70252
667,8,3,0,3,0,0,0,0,0,70251
668,10,3,0,0,3,0,0,0,0,70250
669,3,3,0,3,0,0,0,0,0,70248
670,13,3,0,3,0,0,0,0,0,70248
671,7,3,0,0,3,0,0,0,0,70247
672,39,12,0,8,4,0,0,0,0,70246
673,8,3,0,0,3,0,0,0,0,70244
674,18,3,0,3,0,0,0,0,0,70245
675,1,0,1,1,0,0,0,0,0,70190
676,10,3,0,0,3,0,0,0,0,70243
677,12,3,0,2,1,0,0,0,0,70241
678,10,3,0,0,3,0,0,0,0,70242
679,1,0,1,0,1,0,0,0,0,70185
680,164,164,0,45,1,0,0,0,0,67720
681,363,37,0,18,8,0,0,0,0,70240
682,236,235,0,79,59,45,0,0,0,64383
683,10,3,0,1,2,0,0,0,0,70239
684,160,40,0,20,12,0,0,0,0,68111
685,359,108,0,54,23,2,0,0,0,70238
686,240,129,0,54,47,0,0,0,0,70237
687,15,5,0,1,1,1,0,0,0,70236
688,25,8,0,2,4,0,0,0,0,70235
689,95,95,0,48,33,8,0,0,0,63799
690,15,15,0,4,8,0,0,0,0,70568
691,24,24,0,7,10,7,0,0,0,68191
692,18,18,0,2,11,5,0,0,0,68191
693,24,24,0,14,10,0,0,0,0,68191
694,19,19,0,0,12,5,0,0,0,68191
695,17,17,0,0,12,5,0,0,0,68191
696,20,20,0,4,5,9,0,0,0,68191
697,15,15,0,4,10,0,0,0,0,68191
698,17,17,0,6,6,5,0,0,0,68191
699,71,71,0,14,2,0,0,0,0,63933
700,171,171,0,86,64,0,0,0,0,70539
701,80,80,0,59,1,0,0,0,0,68444
702,1,0,1,0,0,1,0,0,0,70119
703,56,56,0,37,13,6,0,0,0,69286
704,56,56,0,38,12,6,0,0,0,69286
705,164,50,0,12,25,0,0,0,0,65503
706,348,106,0,27,36,17,0,0,0,65503
707,10,3,0,3,0,0,0,0,0,70016
708,22,7,0,6,0,0,0,0,0,70017
709,132,40,0,22,6,1,0,0,0,70018
710,2,0,2,0,2,0,0,0,0,70021
711,1,0,1,0,1,0,0,0,0,70022
712,1,0,1,0,1,0,0,0,0,70026
713,2,0,2,0,0,2,0,0,0,70027
714,1,0,1,0,0,1,0,0,0,70029
715,2,0,2,0,2,0,0,0,0,70030
716,1,0,1,0,0,1,0,0,0,70031
717,2,0,2,0,0,2,0,0,0,70033
718,1,0,1,0,1,0,0,0,0,70034
719,1,0,1,0,0,0,0,1,0,70036
720,2,0,2,0,2,0,0,0,0,70038
721,1,0,1,0,0,0,0,0,1,70040
722,2,0,2,0,0,2,0,0,0,70041
723,1,0,1,0,0,0,1,0,0,70043
724,1,0,1,0,0,0,1,0,0,70047
725,2,0,2,0,0,2,0,0,0,70055
726,10,5,0,0,0,0,0,0,0,70006
727,6,2,0,0,2,0,0,0,0,70007
728,8,2,0,1,0,0,0,0,0,70008
729,7,3,0,0,3,0,0,0,0,70004
730,10,3,0,3,0,0,0,0,0,70002
731,6,2,0,2,0,0,0,0,0,70003
732,21,21,0,0,3,0,0,0,0,68410
733,1,0,1,0,0,0,1,0,0,69945
734,7,3,0,3,0,0,0,0,0,70000
735,3,3,0,3,0,0,0,0,0,70001
736,13,3,0,3,0,0,0,0,0,70001
737,1,0,1,0,0,1,0,0,0,69943
738,24,8,0,4,4,0,0,0,0,69998
739,8,3,0,2,0,1,0,0,0,69999
740,3,3,0,0,3,0,0,0,0,69997
741,13,3,0,3,0,0,0,0,0,69997
742,25,8,0,2,6,0,0,0,0,69996
743,8,3,0,3,0,0,0,0,0,69995
744,1,0,1,1,0,0,0,0,0,69941
745,12,4,0,4,0,0,0,0,0,69994
746,103,103,0,33,1,0,0,0,0,67691
747,8,3,0,3,0,0,0,0,0,69992
748,43,13,0,6,2,0,0,0,0,69993
749,46,14,0,9,3,2,0,0,0,69990
750,2,2,0,1,1,0,0,0,0,69991
751,12,3,0,0,3,0,0,0,0,69991
752,10,3,0,0,2,0,0,0,0,69988
753,15,5,0,2,3,0,0,0,0,69989
754,1,0,1,0,1,0,0,0,0,69942
755,3,3,0,0,3,0,0,0,0,69987
756,13,3,0,0,3,0,0,0,0,69987
757,26,8,0,4,4,0,0,0,0,69986
758,3,3,0,0,3,0,0,0,0,69984
759,17,3,0,0,3,0,0,0,0,69984
760,8,3,0,3,0,0,0,0,0,69985
761,8,3,0,3,0,0,0,0,0,69982
762,24,8,0,5,3,0,0,0,0,69983
763,52,16,0,8,8,0,0,0,0,69980
764,8,3,0,3,0,0,0,0,0,69981
765,23,7,0,7,0,0,0,0,0,69978
766,13,5,0,3,2,0,0,0,0,69979
767,10,3,0,1,2,0,0,0,0,69977
768,10,3,0,2,0,0,0,0,0,69975
769,32,10,0,8,2,0,0,0,0,69976
770,12,4,0,2,2,0,0,0,0,69974
771,15,5,0,2,3,0,0,0,0,69973
772,10,3,0,2,0,0,0,0,0,69972
773,8,3,0,3,0,0,0,0,0,69971
774,8,3,0,3,0,0,0,0,0,69969
775,16,5,0,2,0,0,0,0,0,69970
776,48,15,0,5,5,0,0,0,0,69967
777,68,21,0,16,3,0,0,0,0,69968
778,103,19,0,8,6,1,0,0,0,68921
779,30,9,0,4,5,0,0,0,0,69965
780,30,9,0,6,3,0,0,0,0,69966
781,12,4,0,0,1,0,0,0,0,69963
782,10,3,0,0,3,0,0,0,0,69964
783,134,34,0,16,10,0,0,0,0,69361
784,8,3,0,1,2,0,0,0,0,69962
785,22,7,0,7,0,0,0,0,0,69961
786,10,3,0,0,3,0,0,0,0,69960
787,8,3,0,3,0,0,0,0,0,69958
788,3,3,0,3,0,0,0,0,0,69959
789,13,3,0,3,0,0,0,0,0,69959
790,9,3,0,3,0,0,0,0,0,69956
791,103,31,0,14,10,0,0,0,0,69957
792,3,3,0,3,0,0,0,0,0,69954
793,18,3,0,0,3,0,0,0,0,69954
794,3,3,0,3,0,0,0,0,0,69954
795,43,13,0,9,4,0,0,0,0,69955
796,110,33,0,12,8,5,0,0,0,69953
797,6,2,0,0,0,2,0,0,0,69952
798,21,7,0,6,0,0,0,0,0,69950
799,20,6,0,6,0,0,0,0,0,69951
800,30,9,0,2,3,0,0,0,0,69948
801,8,3,0,2,1,0,0,0,0,69949
802,122,122,0,88,16,0,0,0,0,66574
803,16,16,0,0,9,5,2,0,0,67896
804,16,16,0,0,9,5,2,0,0,67896
805,67,67,0,60,5,0,0,0,0,67896
806,145,145,0,51,63,21,7,0,0,67896
807,34,34,0,19,10,5,0,0,0,67896
808,34,34,0,19,10,5,0,0,0,67896
809,31,31,0,5,8,13,5,0,0,67896
810,41,41,0,14,1,0,0,0,0,67896
811,4,1,3,0,0,4,0,0,0,64390
812,10,1,9,6,2,0,0,0,0,64390
813,16,5,11,5,5,0,0,0,0,64390
814,17,3,14,6,3,0,0,0,0,64390
815,18,2,16,7,2,0,0,0,0,64390
816,13,1,12,10,3,0,0,0,0,64390
817,15,0,15,5,3,0,0,0,0,64390
818,13,0,13,0,5,2,0,0,0,64390
819,19,2,17,0,2,0,0,0,0,64390
820,17,2,15,5,11,0,0,0,0,64390
821,15,1,14,5,2,1,0,0,0,64390
822,22,3,19,10,0,0,0,0,0,64390
823,18,3,15,8,3,1,0,0,0,64390
824,14,2,12,4,5,3,0,0,0,64390
825,17,4,13,9,5,0,0,0,0,64390
826,22,2,20,10,1,0,0,0,0,64390
827,13,1,12,0,11,0,0,0,0,64390
828,20,1,19,9,3,0,0,0,0,64390
829,19,1,18,5,3,0,0,0,0,64390
830,15,0,15,4,4,3,0,0,0,64390
831,10,0,10,3,3,0,0,0,0,64390
832,160,160,0,63,59,6,0,0,0,70538
833,52,0,52,52,0,0,0,0,0,68530
834,150,0,150,100,0,50,0,0,0,68530
835,384,0,384,128,128,128,0,0,0,68530
836,384,0,384,128,128,128,0,0,0,68530
837,384,0,384,128,128,128,0,0,0,68530
838,207,0,207,46,115,23,0,0,0,68530
839,175,0,175,50,75,50,0,0,0,68530
840,207,0,207,46,115,23,0,0,0,68530
841,207,0,207,46,115,23,0,0,0,68530
842,175,0,175,50,75,50,0,0,0,68530
843,384,0,384,128,128,128,0,0,0,68530
844,384,0,384,128,128,128,0,0,0,68530
845,384,0,384,128,128,128,0,0,0,68530
846,175,0,175,50,75,50,0,0,0,68530
847,384,0,384,128,128,128,0,0,0,68530
848,384,0,384,128,128,128,0,0,0,68530
849,384,0,384,128,128,128,0,0,0,68530
850,207,0,207,46,115,23,0,0,0,68530
851,207,0,207,46,115,23,0,0,0,68530
852,175,0,175,50,75,50,0,0,0,68530
853,175,0,175,50,75,50,0,0,0,68530
854,384,0,384,128,128,128,0,0,0,68530
855,384,0,384,128,128,128,0,0,0,68530
856,384,0,384,128,128,128,0,0,0,68530
857,175,0,175,50,75,50,0,0,0,68530
858,207,0,207,46,115,23,0,0,0,68530
859,207,0,207,46,115,23,0,0,0,68530
860,18,0,18,18,0,0,0,0,0,68530
861,36,0,36,36,0,0,0,0,0,68530
862,26,0,26,26,0,0,0,0,0,68530
863,38,0,38,38,0,0,0,0,0,68530
864,175,0,175,50,75,50,0,0,0,68530
865,175,0,175,50,75,50,0,0,0,68530
866,384,0,384,128,128,128,0,0,0,68530
867,52,0,52,0,0,52,0,0,0,68530
868,175,0,175,50,75,50,0,0,0,68530
869,150,0,150,100,0,50,0,0,0,68530
870,175,0,175,50,75,50,0,0,0,68530
871,150,0,150,100,0,50,0,0,0,68530
872,175,0,175,50,75,50,0,0,0,68530
873,175,0,175,50,75,50,0,0,0,68530
874,175,0,175,50,75,50,0,0,0,68530
875,384,0,384,128,128,128,0,0,0,68530
876,384,0,384,128,128,128,0,0,0,68530
877,207,0,207,46,115,23,0,0,0,68530
878,150,0,150,100,0,50,0,0,0,68530
879,207,0,207,46,115,23,0,0,0,68530
880,175,0,175,50,75,50,0,0,0,68530
881,207,0,207,46,115,23,0,0,0,68530
882,207,0,207,46,115,23,0,0,0,68530
883,32,0,32,0,0,32,0,0,0,68530
884,32,0,32,32,0,0,0,0,0,68530
885,207,0,207,46,115,23,0,0,0,68530
886,36,0,36,0,0,36,0,0,0,68530
887,38,0,38,0,0,38,0,0,0,68530
888,26,0,26,0,0,26,0,0,0,68530
889,18,0,18,0,0,18,0,0,0,68530
890,34,0,34,0,0,34,0,0,0,68530
891,34,0,34,34,0,0,0,0,0,68530
892,150,0,150,100,0,50,0,0,0,68530
893,175,0,175,50,75,50,0,0,0,68530
894,150,0,150,100,0,50,0,0,0,68530
895,175,0,175,50,75,50,0,0,0,68530
896,207,0,207,46,115,23,0,0,0,68530
897,207,0,207,46,115,23,0,0,0,68530
898,207,0,207,46,115,23,0,0,0,68530
899,207,0,207,46,115,23,0,0,0,68530
900,207,0,207,46,115,23,0,0,0,68530
901,207,0,207,46,115,23,0,0,0,68530
902,150,0,150,100,0,50,0,0,0,68530
903,175,0,175,50,75,50,0,0,0,68530
904,207,0,207,46,115,23,0,0,0,68530
905,150,0,150,100,0,50,0,0,0,68530
906,175,0,175,50,75,50,0,0,0,68530
907,150,0,150,100,0,50,0,0,0,68530
908,175,0,175,50,75,50,0,0,0,68530
909,150,0,150,100,0,50,0,0,0,68530
910,175,0,175,50,75,50,0,0,0,68530
911,207,0,207,46,115,23,0,0,0,68530
912,16,16,0,8,8,0,0,0,0,69757
913,8,3,0,1,2,0,0,0,0,69756
914,6,2,0,1,0,0,0,0,0,69755
915,7,3,0,2,1,0,0,0,0,69775
916,35,11,0,3,6,0,0,0,0,69754
917,6,2,0,2,0,0,0,0,0,69753
918,7,3,0,0,1,0,0,0,0,69752
919,10,3,0,2,1,0,0,0,0,69750
920,10,3,0,0,3,0,0,0,0,69751
921,27,9,0,0,0,9,0,0,0,69749
922,12,4,0,4,0,0,0,0,0,69748
923,1,0,1,0,1,0,0,0,0,69800
924,1,0,1,0,1,0,0,0,0,69801
925,6,2,0,1,1,0,0,0,0,69747
926,18,6,0,2,3,0,0,0,0,69746
927,1,0,1,1,0,0,0,0,0,69666
928,1,0,1,1,0,0,0,0,0,69668
929,35,7,0,3,4,0,0,0,0,69745
930,10,3,0,1,1,0,0,0,0,69744
931,13,4,0,1,0,0,0,0,0,69743
932,1,0,1,0,0,0,1,0,0,69672
933,1,0,1,0,0,1,0,0,0,69673
934,8,3,0,0,2,1,0,0,0,69741
935,9,3,0,2,1,0,0,0,0,69742
936,13,5,0,5,0,0,0,0,0,69736
937,10,3,0,1,2,0,0,0,0,69737
938,1,0,1,0,0,1,0,0,0,69670
939,1,0,1,1,0,0,0,0,0,69671
940,8,3,0,3,0,0,0,0,0,69735
941,6,6,0,2,1,0,0,0,0,63326
942,13,5,0,3,0,0,0,0,0,69733
943,2,2,0,0,2,0,0,0,0,69734
944,2,2,0,0,2,0,0,0,0,69734
945,14,2,0,0,2,0,0,0,0,69734
946,23,7,0,3,3,0,0,0,0,69732
947,20,4,0,3,1,0,0,0,0,69740
948,22,7,0,3,4,0,0,0,0,69730
949,16,3,0,0,3,0,0,0,0,69731
950,6,6,0,6,0,0,0,0,0,69731
951,35,11,0,5,6,0,0,0,0,69729
952,8,3,0,0,3,0,0,0,0,69727
953,18,6,0,3,3,0,0,0,0,69728
954,8,3,0,1,2,0,0,0,0,69726
955,177,54,0,24,6,5,0,0,0,69725
956,8,3,0,0,3,0,0,0,0,69723
957,27,9,0,0,9,0,0,0,0,69724
958,8,3,0,3,0,0,0,0,0,69721
959,250,75,0,31,14,3,0,0,0,69722
960,39,12,0,12,0,0,0,0,0,69719
961,10,3,0,2,0,0,0,0,0,69720
962,4,0,4,0,0,4,0,0,0,69551
963,13,4,0,1,0,0,0,0,0,69717
964,64,20,0,0,13,0,0,0,0,69718
965,24,8,0,4,0,0,0,0,0,69715
966,302,91,0,45,46,0,0,0,0,69716
967,1,0,1,0,1,0,0,0,0,69517
968,38,12,0,4,6,0,0,0,0,69713
969,8,3,0,0,0,3,0,0,0,69714
970,9,2,0,1,0,0,0,0,0,69712
971,1,0,1,0,1,0,0,0,0,69518
972,18,6,0,5,0,0,0,0,0,69710
973,10,3,0,3,0,0,0,0,0,69711
974,6,2,0,1,1,0,0,0,0,69707
975,33,10,0,0,10,0,0,0,0,69708
976,134,0,27,13,14,0,0,0,0,69709
977,10,3,0,2,0,0,0,0,0,69705
978,18,6,0,2,2,2,0,0,0,69706
979,8,3,0,2,1,0,0,0,0,69703
980,9,3,0,0,3,0,0,0,0,69704
981,44,44,0,12,30,0,0,0,0,68894
982,231,231,0,77,102,33,0,0,0,67286
983,85,85,0,22,37,13,0,0,0,67286
984,60,60,0,16,32,1,0,0,0,67693
985,52,52,0,30,15,7,0,0,0,67693
986,59,59,0,5,16,0,0,0,0,68188
987,30,30,0,30,0,0,0,0,0,68188
988,32,32,0,0,24,7,0,0,0,68432
989,294,294,0,115,97,50,0,0,0,68432
990,319,319,0,124,107,53,0,0,0,68432
991,294,294,0,115,97,50,0,0,0,68432
992,294,294,0,115,97,50,0,0,0,68432
993,294,294,0,115,97,50,0,0,0,68432
994,9,3,0,2,1,0,0,0,0,69399
995,543,408,0,196,128,0,0,0,0,66720
996,10,3,0,0,3,0,0,0,0,69397
997,3,3,0,3,0,0,0,0,0,69398
998,16,3,0,3,0,0,0,0,0,69398
999,3,3,0,3,0,0,0,0,0,69398
1000,202,202,0,72,13,0,0,0,0,69355
1001,8,3,0,3,0,0,0,0,0,69395
1002,10,3,0,2,1,0,0,0,0,69396
1003,10,3,0,2,1,0,0,0,0,69396
1004,277,277,0,92,94,46,0,0,0,51582
1005,275,275,0,70,101,57,0,0,0,58780
1006,173,173,0,80,48,6,0,0,0,64232
1007,80,80,0,38,17,7,0,0,0,64232
1008,32,32,0,25,5,2,0,0,0,66102
1009,443,332,0,196,47,22,0,0,0,66970
1010,689,517,0,179,163,23,0,0,0,66970
1011,224,224,0,85,71,33,0,0,0,67367
1012,151,151,0,64,23,17,0,0,0,68080
1013,1,0,1,0,1,0,0,0,0,69339
1014,10,3,0,0,3,0,0,0,0,69392
1015,10,3,0,3,0,0,0,0,0,69393
1016,95,95,0,19,19,0,0,0,0,49713
1017,17,0,17,9,2,5,0,0,0,65563
1018,302,83,0,42,23,0,0,0,0,68157
1019,108,108,0,31,48,6,0,0,0,68158
1020,10,3,0,3,0,0,0,0,0,69394
1021,10,0,10,8,2,0,0,0,0,48996
1022,11,11,0,10,0,0,0,0,0,48996
1023,78,78,0,32,13,14,0,0,0,65306
1024,96,95,0,36,19,20,0,0,0,65306
1025,245,245,0,28,55,17,0,0,0,67130
1026,148,148,0,36,0,0,0,0,0,68210
1027,174,173,0,67,34,17,0,0,0,69184
1028,1,0,1,0,0,0,0,1,0,69338
1029,8,3,0,2,1,0,0,0,0,69391
1030,53,53,0,19,20,7,0,0,0,65582
1031,133,0,133,50,56,25,2,0,0,68542
1032,81,81,0,81,0,0,0,0,0,68267
1033,39,12,0,6,6,0,0,0,0,69390
1034,35,11,0,7,4,0,0,0,0,69389
1035,35,35,0,11,13,7,0,0,0,68526
1036,15,15,0,6,4,3,0,0,0,68526
1037,13,13,0,4,7,2,0,0,0,68526
1038,13,13,0,3,7,3,0,0,0,68526
1039,1,0,1,0,0,1,0,0,0,69336
1040,1,0,1,1,0,0,0,0,0,69337
1041,18,6,0,6,0,0,0,0,0,69388
1042,28,9,0,6,3,0,0,0,0,69419
1043,1,0,1,1,0,0,0,0,0,69334
1044,1,0,1,1,0,0,0,0,0,69335
1045,6,2,0,1,1,0,0,0,0,69387
1046,6,0,6,1,5,0,0,0,0,62057
1047,7,0,7,1,6,0,0,0,0,62057
1048,5,5,0,4,0,0,0,0,0,62057
1049,78,15,0,8,2,0,0,0,0,68079
1050,9,3,0,0,3,0,0,0,0,69386
1051,10,3,0,1,2,0,0,0,0,69385
1052,9,0,9,0,9,0,0,0,0,61840
1053,4,0,4,4,0,0,0,0,0,61840
1054,3,0,3,0,3,0,0,0,0,61840
1055,7,0,7,3,4,0,0,0,0,61840
1056,3,0,3,0,3,0,0,0,0,61840
1057,29,0,29,1,12,11,0,0,0,61840
1058,26,8,0,2,4,0,0,0,0,69384
1059,47,47,0,12,12,23,0,0,0,68810
1060,14,5,0,0,4,0,0,0,0,69383
1061,23,7,0,7,0,0,0,0,0,69382
1062,37,37,0,12,11,3,0,0,0,63968
1063,1,0,1,0,1,0,0,0,0,69309
1064,1,0,1,0,1,0,0,0,0,69310
1065,10,3,0,2,1,0,0,0,0,69380
1066,467,141,0,67,31,7,0,0,0,69381
1067,96,96,0,26,7,0,0,0,0,70537
1068,76,76,0,28,0,0,0,0,0,60963
1069,8,8,0,3,0,0,0,0,0,60963
1070,87,87,0,74,1,0,0,0,0,68268
1071,2,0,2,0,2,0,0,0,0,69295
1072,104,32,0,13,11,0,0,0,0,69378
1073,31,10,0,5,5,0,0,0,0,69379
1074,4,4,0,2,1,1,0,0,0,67960
1075,10,3,0,0,3,0,0,0,0,69375
1076,24,8,0,4,4,0,0,0,0,69377
1077,56,18,0,4,9,1,0,0,0,69373
1078,113,30,0,15,7,0,0,0,0,69374
1079,1,0,1,0,0,1,0,0,0,69308
1080,28,9,0,6,3,0,0,0,0,69372
1081,32,6,0,1,1,0,3,0,0,67540
1082,6,2,0,1,1,0,0,0,0,69371
1083,8,3,0,3,0,0,0,0,0,69369
1084,31,10,0,8,2,0,0,0,0,69370
1085,56,56,0,47,7,1,0,0,0,67632
1086,59,59,0,32,13,14,0,0,0,67632
1087,194,0,194,30,30,90,44,0,0,68433
1088,1,0,1,0,0,0,0,0,0,69307
1089,7,3,0,1,2,0,0,0,0,69367
1090,10,3,0,2,1,0,0,0,0,69368
1091,5,2,0,0,0,0,0,0,0,69366
1092,13,4,0,2,2,0,0,0,0,69364
1093,6,2,0,0,0,0,0,0,0,69365
1094,1,0,1,0,0,1,0,0,0,69270
1095,17,6,0,3,3,0,0,0,0,69362
1096,25,8,0,2,4,0,0,0,0,69363
1097,12,4,0,2,2,0,0,0,0,69356
1098,107,107,0,0,25,0,0,0,0,67788
1099,8,3,0,3,0,0,0,0,0,69354
1100,1,0,1,0,0,1,0,0,0,69306
1101,48,48,0,0,1,0,0,0,0,67494
1102,1,0,1,1,0,0,0,0,0,69234
1103,1,0,1,1,0,0,0,0,0,69235
1104,15,5,0,2,3,0,0,0,0,69353
1105,132,132,0,89,37,2,0,0,0,69118
1106,150,150,0,120,29,0,0,0,0,69118
1107,139,139,0,89,39,11,0,0,0,69118
1108,134,134,0,86,37,11,0,0,0,69118
1109,108,108,0,84,23,0,0,0,0,69118
1110,134,134,0,80,36,12,0,0,0,69118
1111,140,140,0,89,38,11,0,0,0,69118
1112,150,150,0,120,29,0,0,0,0,69118
1113,123,123,0,92,25,0,0,0,0,69118
1114,106,106,0,87,12,0,0,0,0,69118
1115,137,137,0,118,17,1,0,0,0,69118
1116,137,137,0,73,50,11,0,0,0,69118
1117,18,18,0,0,0,0,0,0,0,65360
1118,360,97,0,33,41,8,0,0,0,64768
1119,360,77,0,29,24,7,0,0,0,64768
1120,20,9,0,0,9,0,0,0,0,64768
1121,365,98,0,37,37,7,0,0,0,64768
1122,366,48,0,13,19,12,0,0,0,64768
1123,1,0,1,0,0,1,0,0,0,69210
1124,6,2,0,2,0,0,0,0,0,69351
1125,28,9,0,5,4,0,0,0,0,69352
1126,1,0,1,0,0,0,0,0,0,69238
1127,3,3,0,1,2,0,0,0,0,69349
1128,17,3,0,1,0,0,0,0,0,69349
1129,8,3,0,1,2,0,0,0,0,69350
1130,306,202,0,61,86,38,9,0,0,68660
1131,147,111,0,18,24,12,5,0,0,68660
1132,308,199,0,56,93,34,8,0,0,68660
1133,272,184,0,47,45,61,0,0,0,68661
1134,272,204,0,52,109,43,0,0,0,68661
1135,56,16,0,0,0,0,9,7,0,68661
1136,64,44,0,44,0,0,0,0,0,68662
1137,341,230,0,2,149,73,6,0,0,68662
1138,42,13,0,5,7,0,0,0,0,69348
1139,16,16,0,6,9,1,0,0,0,48143
1140,13,13,0,3,5,5,0,0,0,48143
1141,13,13,0,0,9,0,0,0,0,48143
1142,16,16,0,0,10,1,0,0,0,48143
1143,1,0,1,0,1,0,0,0,0,69237
1144,16,5,0,3,2,0,0,0,0,69346
1145,18,3,0,1,2,0,0,0,0,69347
1146,3,3,0,1,2,0,0,0,0,69347
1147,3,3,0,1,2,0,0,0,0,69347
1148,45,45,0,19,13,0,0,0,0,64745
1149,55,17,0,4,9,0,0,0,0,69344
1150,7,3,0,0,3,0,0,0,0,69345
1151,106,106,0,57,49,0,0,0,0,67890
1152,108,108,0,37,48,17,0,0,0,67890
1153,41,13,0,6,7,0,0,0,0,68229
1154,27,9,0,8,0,1,0,0,0,69342
1155,1,1,0,0,1,0,0,0,0,69343
1156,11,4,0,3,0,1,0,0,0,69343
1157,2,0,2,0,0,2,0,0,0,69129
1158,164,40,0,21,9,2,0,0,0,68382
1159,8,3,0,0,2,1,0,0,0,69341
1160,14,2,0,2,0,0,0,0,0,66099
1161,7,3,0,3,0,0,0,0,0,69096
1162,120,36,0,9,16,3,0,0,0,69097
1163,1,0,1,0,0,1,0,0,0,69109
1164,1,0,1,0,1,0,0,0,0,69124
1165,1,0,1,0,0,1,0,0,0,69126
1166,1,0,1,0,0,0,0,1,0,69123
1167,374,372,0,102,187,56,0,0,0,69177
1168,1,0,1,1,0,0,0,0,0,69120
1169,41,41,0,8,21,12,0,0,0,66137
1170,1,0,1,0,0,0,0,1,0,69113
1171,8,3,0,3,0,0,0,0,0,69094
1172,8,3,0,3,0,0,0,0,0,69095
1173,2,0,2,0,0,0,2,0,0,69014
1174,1,0,1,0,0,1,0,0,0,68958
1175,9,3,0,3,0,0,0,0,0,69092
1176,6,2,0,1,1,0,0,0,0,69093
1177,12,12,0,0,12,0,0,0,0,67438
1178,16,16,0,0,14,0,0,0,0,67438
1179,9,9,0,0,9,0,0,0,0,67438
1180,7,7,0,4,3,0,0,0,0,67438
1181,30,30,0,9,19,0,0,0,0,67438
1182,16,16,0,5,11,0,0,0,0,67438
1183,20,6,0,5,0,1,0,0,0,69089
1184,10,3,0,2,0,0,0,0,0,69091
1185,1,0,1,0,0,0,0,0,1,69122
1186,20,6,0,3,3,0,0,0,0,69088
1187,54,54,0,18,21,14,1,0,0,67504
1188,43,43,0,30,7,0,0,0,0,67575
1189,1,0,1,1,0,0,0,0,0,68920
1190,8,3,0,2,1,0,0,0,0,69086
1191,24,5,0,1,3,0,0,0,0,69087
1192,8,3,0,3,0,0,0,0,0,69084
1193,8,3,0,3,0,0,0,0,0,69085
1194,4,0,4,0,0,4,0,0,0,68934
1195,8,3,0,2,1,0,0,0,0,69082
1196,29,9,0,8,0,1,0,0,0,69083
1197,10,3,0,1,2,0,0,0,0,69081
1198,3,0,3,0,0,3,0,0,0,68932
1199,10,3,0,1,2,0,0,0,0,69079
1200,10,3,0,1,2,0,0,0,0,69080
