"project_id","project_name","project_start_date","project_completion_date","building_id","house_number","street_name","borough","postcode","bbl","bin","community_board","council_district","census_tract","neighborhood_tabulation_area","latitude","longitude","latitude_internal","longitude_internal","building_completion_date","reporting_construction_type","extended_affordability_status","prevailing_wage_status","extremely_low_income_units","very_low_income_units","low_income_units","moderate_income_units","middle_income_units","other_income_units","studio_units","_1_br_units","_2_br_units","_3_br_units","_4_br_units","_5_br_units","_6_br_units","unknown_br_units","counted_rental_units","counted_homeownership_units","all_counted_units","total_units"
"69715","250 LENOX ROAD APARTMENTS","2020-01-21T00:00:00.000","2021-03-05T00:00:00.000","988390","250","LENOX ROAD","Brooklyn","11226","3050850040",,"BK-17","40","820","BK60","40.654064","-73.951235","40.65374","-73.951134","2021-03-05T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","8","0","4","4","0","0","0","0","0","0","8","0","8","24"
"69716","THE VITAGRAPH APARTMENTS","2020-01-21T00:00:00.000","2021-02-05T00:00:00.000","982141","1277","EAST 14 STREET","Brooklyn","11230","3067350080",,"BK-14","44","768","BK43","40.618481","-73.961062","40.61878","-73.960413","2021-02-05T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","91","0","0","45","46","0","0","0","0","0","91","0","91","302"
"69517","CONFIDENTIAL","2020-01-17T00:00:00.000","2020-01-17T00:00:00.000",,"----","----","Bronx",,,,"BX-11","13",,,,,,,"2020-01-17T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"69713","31-19 37TH STREET APARTMENTS","2020-01-17T00:00:00.000","2020-02-28T00:00:00.000","994948","31-17","37 STREET","Queens","11103","4006570032",,"QN-01","22","61","QN70","40.761448","-73.919181","40.76143","-73.918874","2020-02-28T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","12","0","2","4","6","0","0","0","0","0","12","0","12","38"
"69714","984 HALSEY STREET APARTMENTS","2020-01-17T00:00:00.000","2020-01-17T00:00:00.000","951714","984","HALSEY STREET","Brooklyn","11207","3034080014",,"BK-04","37","401","BK78","40.686107","-73.914826","40.68591","-73.914679","2020-01-17T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","0","0","3","0","0","0","0","3","0","3","8"
"69712","681 FRANKLIN AVENUE","2020-01-16T00:00:00.000","2020-01-16T00:00:00.000","974505","681","FRANKLIN AVENUE","Brooklyn","11238","3012247504",,"BK-08","35","221","BK61","40.675321","-73.956277","40.67523","-73.956014","2020-01-16T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","2","0","0","0","1","1","0","0","0","0","0","0","2","0","2","9"
"69518","CONFIDENTIAL","2020-01-14T00:00:00.000","2020-01-14T00:00:00.000",,"----","----","Queens",,,,"QN-06","29",,,,,,,"2020-01-14T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"69710","486-488 LEFFERTS AVENUE APARTMENTS","2020-01-08T00:00:00.000","2020-03-07T00:00:00.000","323561","486","LEFFERTS AVENUE","Brooklyn","11225","3013320012",,"BK-09","40","806","BK60","40.662701","-73.945108","40.66243","-73.945065","2020-03-07T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","1","5","0","0","0","0","0","0","6","0","6","18"
"69711","65-25 ROOSEVELT AVENUE","2020-01-08T00:00:00.000","2020-02-19T00:00:00.000","988818","65-25","ROOSEVELT AVENUE","Queens","11377","0",,"QN-02","26","263","QN63","40.746149","-73.898163","40.74642","-73.898151","2020-02-19T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","3","10"
"69707","2096 STRAUSS STREET APARTMENTS","2020-01-07T00:00:00.000",,"378178","2096","STRAUSS STREET","Brooklyn","11212","3035690040",,"BK-16","42","898","BK81","40.662655","-73.914773","40.66263","-73.915051",,"New Construction","No","Non Prevailing Wage","0","0","0","0","2","0","0","1","1","0","0","0","0","0","2","0","2","6"
"69708","3103 WEBSTER AVENUE","2020-01-07T00:00:00.000",,"966827","3103","WEBSTER AVENUE","Bronx","10467","2033310048",,"BX-07","11","425","BX43","40.870958","-73.877134","40.87119","-73.877242",,"New Construction","No","Non Prevailing Wage","0","0","0","0","10","0","0","0","10","0","0","0","0","0","10","0","10","33"
