,project_id,project_name,project_start_date,building_id,house_number,street_name,borough,postcode,bbl,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,bin,project_completion_date,building_completion_date
82,70797,2224 CROPSEY AVENUE,2021-06-30T00:00:00.000,998857,2224,CROPSEY AVENUE,Brooklyn,11214,3064710010,BK-11,43,294,BK28,40.596848,-73.998131,40.59658,-73.998336,New Construction,No,Non Prevailing Wage,0,0,107,0,0,0,19,68,20,0,0,0,0,0,107,0,107,107,,,
83,70813,406 REMSEN AVENUE,2021-06-30T00:00:00.000,998863,406,REMSEN AVENUE,Brooklyn,11212,3046630004,BK-17,41,864,BK96,40.655739,-73.923252,40.65547,-73.923436,New Construction,No,Non Prevailing Wage,0,0,26,0,0,0,1,18,7,0,0,0,0,0,26,0,26,95,,,
84,71062,CONFIDENTIAL,2021-06-30T00:00:00.000,,----,----,Bronx,,,BX-11,15,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2021-06-30T00:00:00.000,2021-06-30T00:00:00.000
85,71072,SAINT JAMES TERRACE,2021-06-30T00:00:00.000,88949,2500,JEROME AVENUE,Bronx,10468,2031900001,BX-07,14,401,BX05,40.864053,-73.900054,40.86403,-73.899537,New Construction,No,Non Prevailing Wage,0,51,50,0,0,1,51,28,22,1,0,0,0,0,102,0,102,102,,,
86,71109,1409 BRYANT AVENUE,2021-06-30T00:00:00.000,995859,1409,BRYANT AVENUE,Bronx,10459,2029940045,BX-03,17,123,BX75,40.83037,-73.888769,40.83025,-73.889134,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,10,,,
87,71112,494 JACKSON AVENUE,2021-06-30T00:00:00.000,996950,494,JACKSON AVENUE,Bronx,10455,2025790001,BX-01,8,35,BX39,40.811856,-73.909557,40.81184,-73.909308,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,16,,,
88,71116,2311 MORRIS AVENUE,2021-06-30T00:00:00.000,995199,2311,MORRIS AVENUE,Bronx,10468,2031830071,BX-05,14,239,BX40,40.858567,-73.901642,40.85865,-73.901898,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,3,2,0,0,0,0,0,0,5,0,5,16,,,
89,71118,2320 VALENTINE AVENUE,2021-06-30T00:00:00.000,117058,2320,VALENTINE AVENUE,Bronx,10458,2031460013,BX-05,15,38301,BX40,40.857384,-73.89792,40.85735,-73.897577,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,6,19,,,
90,71119,429 PENNSYLVANIA AVENUE,2021-06-30T00:00:00.000,353106,429,PENNSYLVANIA AVENUE,Brooklyn,11207,3037890007,BK-05,42,1156,BK85,40.666901,-73.894582,40.66679,-73.894207,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,,,
91,71121,169 LOTT STREET,2021-06-30T00:00:00.000,329180,169,LOTT STREET,Brooklyn,11226,3051360062,BK-17,40,792,BK95,40.645753,-73.954052,40.64575,-73.95367,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,4,0,1,0,0,0,0,0,5,0,5,14,,,
92,71124,246 ECHO PLACE,2021-06-30T00:00:00.000,996257,246,ECHO PLACE,Bronx,10457,2028090026,BX-05,15,23502,BX41,40.849647,-73.904283,40.84932,-73.903712,New Construction,No,Non Prevailing Wage,0,0,0,0,27,0,9,18,0,0,0,0,0,0,27,0,27,90,,,
93,71126,2302 WEBSTER AVENUE,2021-06-30T00:00:00.000,996722,2302,WEBSTER AVENUE,Bronx,10458,2030310001,BX-06,15,38302,BX40,40.856435,-73.895449,40.85639,-73.895134,New Construction,No,Non Prevailing Wage,0,0,0,0,22,0,0,11,11,0,0,0,0,0,22,0,22,71,,,
94,71128,TWO BLUE SLIP,2021-06-30T00:00:00.000,997424,2,BLUE SLIP,Brooklyn,11222,,BK-01,33,563,BK76,40.735548,-73.959792,,,New Construction,No,Non Prevailing Wage,0,0,0,0,127,0,35,65,25,2,0,0,0,0,127,0,127,421,,,
95,71129,744 EAST 21ST STREET,2021-06-30T00:00:00.000,996047,2021,FARRAGUT ROAD,Brooklyn,11210,,BK-14,45,770,BK42,40.63533,-73.957899,,,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,5,4,0,0,0,0,0,9,0,9,29,,,
96,71130,313 LINDEN STREET,2021-06-30T00:00:00.000,327709,313,LINDEN STREET,Brooklyn,11237,3033260046,BK-04,37,433,BK77,40.698398,-73.914507,40.69858,-73.914662,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,,,
97,71131,4761 WHITE PLAINS ROAD,2021-06-30T00:00:00.000,123619,4761,WHITE PLAINS ROAD,Bronx,10470,2051070008,BX-12,11,414,BX62,40.905135,-73.849559,40.90521,-73.849957,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,7,3,1,0,0,0,0,0,11,0,11,36,,,
98,71132,276 GRAND CONCOURSE APARTMENTS,2021-06-30T00:00:00.000,81853,260,GRAND CONCOURSE,Bronx,10451,2023410010,BX-01,8,51,BX39,40.813775,-73.929384,40.81389,-73.928882,New Construction,No,Non Prevailing Wage,0,0,0,0,65,0,10,36,15,4,0,0,0,0,65,0,65,215,,,
99,71133,58 PALMETTO STREET APARTMENTS,2021-06-30T00:00:00.000,351128,58,PALMETTO STREET,Brooklyn,11221,3033490011,BK-04,34,399,BK78,40.69079,-73.919605,40.69074,-73.919306,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,6,3,0,0,0,0,0,9,0,9,27,,,
100,71135,1181 SHERMAN AVENUE,2021-06-30T00:00:00.000,995341,1181,SHERMAN AVENUE,Bronx,10456,2024560240,BX-04,16,18102,BX14,40.833078,-73.916318,40.83324,-73.916524,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,2,7,4,0,0,0,0,0,13,0,13,43,,,
101,71136,1994 BERGEN STREET,2021-06-30T00:00:00.000,996398,1994,BERGEN STREET,Brooklyn,11233,3014530032,BK-16,41,303,BK79,40.67417,-73.914809,40.6739,-73.914719,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,17,,,
102,71137,3365 CRUGER AVENUE,2021-06-30T00:00:00.000,996582,3365,CRUGER AVENUE,Bronx,10467,2046290020,BX-12,12,374,BX44,40.874511,-73.866052,40.87484,-73.866315,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,1,11,3,0,0,0,0,0,15,0,15,50,,,
103,71138,109 BRUCKNER BOULEVARD,2021-06-30T00:00:00.000,996696,109,BRUCKNER BOULEVARD,Bronx,10454,2022780059,BX-01,8,19,BX39,40.804892,-73.922834,40.80507,-73.922559,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,20,,,
104,71139,730 EAST 32ND STREET,2021-06-30T00:00:00.000,996951,730,EAST 32 STREET,Brooklyn,11210,3075590057,BK-14,45,786,BK42,40.633264,-73.945784,40.63319,-73.946058,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,0,5,0,5,16,,,
105,71140,13 GARDEN STREET,2021-06-30T00:00:00.000,996286,13,GARDEN STREET,Brooklyn,11206,3031380020,BK-04,34,389,BK78,40.701253,-73.937831,40.70143,-73.937903,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,6,19,,,
106,71141,19 EAST 31ST STREET,2021-06-30T00:00:00.000,970692,19,EAST 31 STREET,Brooklyn,11226,3048850061,BK-17,40,824,BK95,40.65025,-73.94852,40.65031,-73.948254,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10,,,
107,71142,3525 EASTCHESTER ROAD,2021-06-30T00:00:00.000,997720,3525,EASTCHESTER ROAD,Bronx,10469,2047220006,BX-12,12,386,BX03,40.879072,-73.847485,40.87893,-73.847763,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10,,,
108,71143,417 EAST 135TH STREET,2021-06-30T00:00:00.000,996744,417,EAST 135 STREET,Bronx,10454,2022800072,BX-01,8,25,BX39,40.806918,-73.923641,40.80707,-73.923449,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,1,6,0,0,0,0,0,7,0,7,22,,,
109,71144,2438 BARKER AVENUE,2021-06-30T00:00:00.000,996829,2438,BARKER AVENUE,Bronx,10467,2044250022,BX-11,15,33202,BX07,40.862167,-73.869399,40.86244,-73.869113,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,9,,,
110,71145,237 WEST 167TH STREET,2021-06-30T00:00:00.000,997876,237,WEST 167 STREET,Bronx,10452,2025300007,BX-04,16,201,BX26,40.839404,-73.928446,40.83933,-73.928038,New Construction,No,Non Prevailing Wage,0,0,0,0,34,0,9,14,11,0,0,0,0,0,34,0,34,35,,,
111,71146,CONFIDENTIAL,2021-06-30T00:00:00.000,,----,----,Queens,,,QN-08,24,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,2021-06-30T00:00:00.000,2021-06-30T00:00:00.000
112,71147,15 JEFFERSON STREET,2021-06-30T00:00:00.000,997651,15,JEFFERSON STREET,Brooklyn,11206,3031600046,BK-04,34,389,BK78,40.697445,-73.934794,40.69747,-73.935054,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,6,,,
113,71148,1010 ROGERS AVENUE,2021-06-30T00:00:00.000,997793,1010,ROGERS AVENUE,Brooklyn,11226,3051370019,BK-17,40,792,BK95,40.645626,-73.951936,40.64553,-73.952279,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,7,0,0,0,0,0,0,8,0,8,26,,,
114,71149,13 JEFFERSON STREET,2021-06-30T00:00:00.000,998601,13,JEFFERSON STREET,Brooklyn,11206,3031600046,BK-04,34,389,BK78,40.697406,-73.93483,40.69747,-73.935054,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10,,,
115,71150,378 EAST 165TH STREET,2021-06-30T00:00:00.000,64772,378,EAST 165 STREET,Bronx,10456,2024240017,BX-04,16,173,BX14,40.828198,-73.913105,40.82811,-73.913351,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,8,2,0,0,0,0,0,10,0,10,31,,,
116,71151,4415 3RD AVENUE,2021-06-30T00:00:00.000,113903,4415,3 AVENUE,Bronx,10457,2030480051,BX-06,15,37504,BX17,40.851789,-73.893085,40.85181,-73.893439,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,3,1,2,0,0,0,0,0,6,0,6,20,,,
117,71152,1557 FULTON STREET,2021-06-30T00:00:00.000,995093,1557,FULTON STREET,Brooklyn,11216,3018580039,BK-03,36,273,BK35,40.679828,-73.939066,40.68006,-73.939051,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,7,23,,,
118,71153,3216 CRUGER AVENUE,2021-06-30T00:00:00.000,995942,3216,CRUGER AVENUE,Bronx,10467,2045970014,BX-12,15,374,BX44,40.87197,-73.866133,40.87206,-73.865843,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,,,
119,71155,169 HULL STREET,2021-06-30T00:00:00.000,997279,169,HULL STREET,Brooklyn,11233,3015340060,BK-16,37,369,BK79,40.679642,-73.910065,40.67985,-73.910162,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8,,,
120,71156,424 GATES AVENUE,2021-06-30T00:00:00.000,299406,424,GATES AVENUE,Brooklyn,11216,3018130025,BK-03,36,251,BK75,40.686355,-73.949336,40.68614,-73.949156,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,8,0,0,0,0,0,0,8,0,8,9,,,
121,71157,205 BEACH 29TH STREET,2021-06-30T00:00:00.000,972093,205,BEACH 29 STREET,Queens,11691,,QN-14,31,99802,QN15,40.59505,-73.76197,,,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,15,,,
122,71158,1516 FULTON STREET,2021-06-30T00:00:00.000,297498,1516,FULTON STREET,Brooklyn,11216,3018640012,BK-03,36,271,BK61,40.679865,-73.940046,40.67964,-73.940241,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,7,23,,,
123,71159,117 EAST 95TH STREET,2021-06-30T00:00:00.000,283531,117,EAST 95 STREET,Brooklyn,11212,3046140068,BK-17,41,884,BK96,40.66272,-73.924772,40.66293,-73.924581,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,3,0,1,0,0,0,0,0,4,0,4,10,,,
124,71160,2302 MORRIS AVENUE,2021-06-30T00:00:00.000,995728,2302,MORRIS AVENUE,Bronx,10468,2031720003,BX-05,14,23703,BX40,40.858419,-73.901707,40.85826,-73.901508,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,4,7,2,0,0,0,0,0,13,0,13,42,,,
125,71161,329 RUTLAND ROAD,2021-06-30T00:00:00.000,989407,329,RUTLAND ROAD,Brooklyn,11225,3048010177,BK-09,40,804,BK60,40.65947,-73.949587,40.65967,-73.949767,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,6,,,
126,71162,327 RUTLAND ROAD,2021-06-30T00:00:00.000,996006,327,RUTLAND ROAD,Brooklyn,11225,3048010077,BK-09,40,804,BK60,40.659467,-73.949634,40.65966,-73.949839,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,6,,,
127,71164,903 DEKALB AVENUE,2021-06-30T00:00:00.000,995389,903,DEKALB AVENUE,Brooklyn,11221,3017770044,BK-03,36,281,BK35,40.692612,-73.940666,40.69285,-73.940543,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10,,,
128,71165,1636 DEKALB AVENUE,2021-06-30T00:00:00.000,995336,1636,DEKALB AVENUE,Brooklyn,11237,3032490011,BK-04,37,445,BK77,40.704653,-73.918867,40.70448,-73.918698,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,,,
129,71167,237 RALPH AVENUE,2021-06-30T00:00:00.000,359991,237,RALPH AVENUE,Brooklyn,11233,3015080003,BK-03,41,379,BK35,40.681485,-73.922461,40.68148,-73.922126,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,,,
130,71168,3405 FARRAGUT ROAD,2021-06-30T00:00:00.000,995382,3405,FARRAGUT ROAD,Brooklyn,11210,3049980008,BK-17,45,782,BK91,40.636527,-73.943987,40.63676,-73.943897,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10,,,
131,71169,1527 NEW YORK AVENUE,2021-06-30T00:00:00.000,992764,1527,NEW YORK AVENUE,Brooklyn,11210,,BK-17,45,784,BK91,40.635457,-73.945004,,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,8,,,
132,71170,255 GRAFTON STREET,2021-06-30T00:00:00.000,995443,255,GRAFTON STREET,Brooklyn,11212,3035670016,BK-16,41,894,BK81,40.661938,-73.91751,40.66197,-73.917239,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,,,
133,71171,133 BROWN PLACE,2021-06-30T00:00:00.000,994447,133,BROWN PLACE,Bronx,10454,2022780053,BX-01,8,19,BX39,40.805176,-73.922046,40.8052,-73.922357,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,4,1,0,0,0,0,0,5,0,5,16,,,
134,64217,MARION + CRESTON NCP,2021-06-29T00:00:00.000,59324,2861,CRESTON AVENUE,Bronx,10468,2033190060,BX-07,14,40701,BX28,40.870896,-73.891601,40.87113,-73.891705,New Construction,No,Non Prevailing Wage,10,6,9,0,0,0,13,7,5,0,0,0,0,0,25,0,25,25,,,2021-06-29T00:00:00.000
135,64217,MARION + CRESTON NCP,2021-06-29T00:00:00.000,94463,2997,MARION AVENUE,Bronx,10458,2032810023,BX-07,11,415,BX05,40.870006,-73.882617,40.87037,-73.88249,New Construction,No,Non Prevailing Wage,3,4,11,0,0,0,13,5,0,0,0,0,0,0,18,0,18,18,,,2021-06-29T00:00:00.000
136,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,46128,1842,ARTHUR AVENUE,Bronx,10457,2029450023,BX-06,17,36901,BX17,40.84425,-73.894348,40.84426,-73.893993,Preservation,No,Non Prevailing Wage,4,10,0,0,0,1,1,9,1,4,0,0,0,0,15,0,15,15,2009892,,
137,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,46129,1844,ARTHUR AVENUE,Bronx,10457,2029450026,BX-06,17,36901,BX17,40.844269,-73.894329,40.84436,-73.89391,Preservation,No,Non Prevailing Wage,4,12,0,0,0,0,3,9,0,4,0,0,0,0,16,0,16,16,2009893,,
138,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,46130,1846,ARTHUR AVENUE,Bronx,10457,2029450027,BX-06,17,36901,BX17,40.844291,-73.894311,40.84444,-73.893827,Preservation,No,Non Prevailing Wage,5,13,1,0,0,0,4,5,9,1,0,0,0,0,19,0,19,19,2009894,,
139,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,46132,1884,ARTHUR AVENUE,Bronx,10457,2029470005,BX-06,17,36901,BX17,40.845043,-73.893739,40.84488,-73.893378,Preservation,No,Non Prevailing Wage,4,11,0,0,0,0,0,3,8,4,0,0,0,0,15,0,15,15,2009907,,
140,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,46133,1888,ARTHUR AVENUE,Bronx,10457,2029470007,BX-06,17,36901,BX17,40.845098,-73.893703,40.84497,-73.893298,Preservation,No,Non Prevailing Wage,4,13,2,0,0,1,2,10,8,0,0,0,0,0,20,0,20,20,2009908,,
141,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,60359,2068,DALY AVENUE,Bronx,10460,2031270046,BX-06,17,363,BX17,40.843775,-73.882266,40.84361,-73.882096,Preservation,No,Non Prevailing Wage,2,6,0,0,0,0,0,0,8,0,0,0,0,0,8,0,8,8,2013212,,
142,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,66035,910,EAST 178 STREET,Bronx,10460,2031210044,BX-06,17,363,BX17,40.842859,-73.883583,40.84276,-73.883833,Preservation,No,Non Prevailing Wage,1,6,1,0,0,0,0,1,1,6,0,0,0,0,8,0,8,8,2013114,,
143,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,66154,867,EAST 179 STREET,Bronx,10460,2031230079,BX-06,17,363,BX17,40.844271,-73.884184,40.84441,-73.883974,Preservation,No,Non Prevailing Wage,8,12,0,0,0,1,0,11,9,1,0,0,0,0,21,0,21,21,2013158,,
144,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,66160,916,EAST 179 STREET,Bronx,10460,2031220016,BX-06,17,363,BX17,40.843523,-73.882733,40.84346,-73.882863,Preservation,No,Non Prevailing Wage,8,7,0,0,0,0,0,6,4,5,0,0,0,0,15,0,15,15,2013125,,
145,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,66163,934,EAST 179 STREET,Bronx,10460,2031270016,BX-06,17,363,BX17,40.843187,-73.882086,40.84304,-73.882162,Preservation,No,Non Prevailing Wage,2,11,0,0,0,0,0,1,12,0,0,0,0,0,13,0,13,13,2013200,,
146,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,66353,867,EAST 181 STREET,Bronx,10460,2031240039,BX-06,15,363,BX17,40.846155,-73.882533,40.84623,-73.882323,Preservation,No,Non Prevailing Wage,5,6,1,0,0,0,0,12,0,0,0,0,0,0,12,0,12,12,2013162,,
147,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,74509,1961,VYSE AVENUE,Bronx,10460,2031260001,BX-06,17,363,BX17,40.841426,-73.882689,40.84157,-73.88279,Preservation,No,Non Prevailing Wage,2,15,1,0,0,0,1,4,8,5,0,0,0,0,18,0,18,18,2013187,,
148,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,76629,866,ELSMERE PLACE,Bronx,10460,2029600028,BX-06,17,36502,BX17,40.842379,-73.886743,40.84212,-73.886707,Preservation,No,Non Prevailing Wage,19,29,30,7,0,1,1,51,28,6,0,0,0,0,86,0,86,86,2010152,,
149,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,76634,890,ELSMERE PLACE,Bronx,10460,2029600039,BX-06,17,36502,BX17,40.842088,-73.886154,40.84193,-73.886162,Preservation,No,Non Prevailing Wage,8,10,0,0,0,0,0,0,5,13,0,0,0,0,18,0,18,18,2010153,,
150,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,77601,895,FAIRMOUNT PLACE,Bronx,10460,2029600001,BX-06,17,36502,BX17,40.841388,-73.88635,40.8415,-73.886278,Preservation,No,Non Prevailing Wage,6,21,3,0,0,1,0,16,12,3,0,0,0,0,31,0,31,31,2010150,,
151,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,110095,1941,SOUTHERN BOULEVARD,Bronx,10460,2029600073,BX-06,17,36502,BX17,40.842268,-73.88576,40.84244,-73.88606,Preservation,No,Non Prevailing Wage,9,7,2,0,0,1,0,0,14,5,0,0,0,0,19,0,19,19,2010160,,
152,67478,AHC HOMES HDFC.YR15.FY21,2021-06-29T00:00:00.000,118544,2081,VYSE AVENUE,Bronx,10460,2031270073,BX-06,17,363,BX17,40.843403,-73.880929,40.84353,-73.881142,Preservation,No,Non Prevailing Wage,4,4,0,0,0,0,0,0,5,3,0,0,0,0,8,0,8,8,2013223,,
153,67583,URBAN BLDRS COLLABORATIVE. SUMNER HOUSES,2021-06-29T00:00:00.000,998619,57,MARCUS GARVEY BOULEVARD,Brooklyn,11206,,BK-03,36,28502,BK35,40.697473,-73.940921,,,New Construction,No,Prevailing Wage,189,0,0,0,0,1,130,59,1,0,0,0,0,0,190,0,190,190,,,
154,69931,1 SULLIVAN,2021-06-29T00:00:00.000,995172,1,SULLIVAN PLACE,Brooklyn,11225,3011920095,BK-09,35,213,BK63,40.66408,-73.960992,40.66422,-73.960859,New Construction,No,Non Prevailing Wage,0,0,14,0,0,0,4,4,6,0,0,0,0,0,14,0,14,52,,,
155,69940,407 REMSEN AVENUE,2021-06-29T00:00:00.000,995897,407,REMSEN AVENUE,Brooklyn,11212,3046650071,BK-17,41,886,BK96,40.655706,-73.923187,40.65583,-73.922884,New Construction,No,Non Prevailing Wage,0,0,11,0,0,0,2,9,0,0,0,0,0,0,11,0,11,55,,,
156,70434,88-36 139TH STREET,2021-06-29T00:00:00.000,996604,138-41,JAMAICA AVENUE,Queens,11435,4096200040,QN-12,24,214,QN35,40.702547,-73.813903,40.70279,-73.814079,New Construction,No,Non Prevailing Wage,0,0,20,0,0,0,7,10,3,0,0,0,0,0,20,0,20,100,,,
157,70606,80 SCARBORO,2021-06-29T00:00:00.000,997168,80,SCARBORO AVENUE,Staten Island,10305,5028320140,SI-01,49,6,SI37,40.613706,-74.062592,40.61411,-74.061278,New Construction,No,Non Prevailing Wage,0,0,28,0,0,0,0,15,13,0,0,0,0,0,28,0,28,103,,,
158,70668,116-09 GROSVENOR LANE,2021-06-29T00:00:00.000,997379,82-77,116 STREET,Queens,11418,4033210091,QN-09,29,134,QN60,40.707094,-73.836484,40.70696,-73.836326,New Construction,No,Non Prevailing Wage,0,0,12,0,0,0,0,12,0,0,0,0,0,0,12,0,12,55,,,
159,70798,44-14 DOUGLASTON PARKWAY,2021-06-29T00:00:00.000,998642,44-14,DOUGLASTON PARKWAY,Queens,11363,4080920025,QN-11,19,1479,QN45,40.766209,-73.745283,40.76599,-73.745727,New Construction,No,Non Prevailing Wage,0,0,14,0,0,0,4,7,3,0,0,0,0,0,14,0,14,48,,,
160,70806,1718 PRESIDENT STREET,2021-06-29T00:00:00.000,998916,1781,PRESIDENT STREET,Brooklyn,,,BK-09,41,,,,,,,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,2,8,0,0,0,0,0,0,10,0,10,46,,,
161,71099,CONFIDENTIAL,2021-06-29T00:00:00.000,,----,----,Queens,,,QN-04,25,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2021-06-29T00:00:00.000,2021-06-29T00:00:00.000
162,71102,CONFIDENTIAL,2021-06-29T00:00:00.000,,----,----,Staten Island,,,SI-03,51,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2021-06-29T00:00:00.000,2021-06-29T00:00:00.000
163,71125,455 ONDERDONK AVENUE APARTMENTS,2021-06-29T00:00:00.000,991419,455,ONDERDONK AVENUE,Queens,11385,4034030009,QN-05,34,591,QN20,40.707108,-73.91248,40.70726,-73.912285,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,0,5,0,5,15,,,
164,71127,1121 36TH STREET APARTMENTS,2021-06-29T00:00:00.000,991377,1121,36 STREET,Brooklyn,11218,3053020001,BK-12,39,498,BK41,40.644266,-73.987842,40.64427,-73.987388,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,6,,,
165,71173,CONFIDENTIAL,2021-06-29T00:00:00.000,,----,----,Queens,,,QN-07,19,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2021-06-29T00:00:00.000,2021-06-29T00:00:00.000
166,70076,SEAGIRT SENIOR HOUSING HDFC,2021-06-28T00:00:00.000,811831,19-15,SEAGIRT BOULEVARD,Queens,11691,4158100030,QN-14,31,99802,QN15,40.595128,-73.7534,40.59477,-73.753837,Preservation,No,Non Prevailing Wage,147,2,0,2,0,1,43,109,0,0,0,0,0,0,152,0,152,152,4453812,,
167,70470,305 EAST 165TH STREET,2021-06-28T00:00:00.000,999024,305,EAST 165 STREET,Bronx,10456,2024330036,BX-04,16,175,BX14,40.828867,-73.91512,40.82899,-73.914874,New Construction,No,Non Prevailing Wage,0,0,24,0,0,0,6,18,0,0,0,0,0,0,24,0,24,72,,,
168,70652,ROCHDALE VILLAGE.HRP.FY21,2021-06-28T00:00:00.000,540066,168-10,127 AVENUE,Queens,11434,4124950002,QN-12,28,33402,QN02,40.678063,-73.773885,40.67613,-73.773084,Preservation,No,Non Prevailing Wage,1,251,41,0,0,0,0,137,104,52,0,0,0,0,0,293,293,293,4436332,,
